hs_code,description,version
44072998,"wood, sawn other than hs 44062991 - 44072997, planed, sanded or end-jointed",2022
44072999,"wood, sawn other than hs 44062991 - 44072997, other than planed, sanded or end-jointed",2022
44079120,"wood, non-coniferous and other than tropical wood, of oak (quercus spp), sawn lengthwise, not further
worked",2022
44079130,"wood, non-coniferous and other than tropical wood, of oak (quercus spp), planed, sanded or end-jointed",2022
44079190,"wood, non-coniferous and other than tropical wood, of oak (quercus spp), other than sawn lengthwise,
planed, sanded or end-jointed",2022
44079210,"wood, non-coniferous and other than tropical wood, of beech (fagus spp), planed, sanded or end-jointed",2022
44079290,"wood, non-coniferous and other than tropical wood, of beech (fagus spp), other than planed, sanded or
end-jointed",2022
44079310,"wood, non-coniferous and other than tropical wood, of maple (acer spp), planed, sanded or end-jointed",2022
44079390,"wood, non-coniferous and other than tropical wood, of maple (acer spp), other than planed, sanded or end
jointed",2022
44079410,"wood, non-coniferous and other than tropical wood, of cherry (prunus spp), planed, sanded or end-jointed",2022
44079490,"wood, non-coniferous and other than tropical wood, of cherry (prunus spp), other than planed, sanded or
end-jointed",2022
44079510,"wood, non-coniferous and other than tropical wood, of ash (fraxinus spp), planed, sanded or end-jointed",2022
44079590,"wood, non-coniferous and other than tropical wood, of ash (fraxinus spp), other than planed, sanded or
end-jointed",2022
44079610,"wood, non-coniferous and other than tropical wood, of birch (betula spp), planed, sanded or end-jointed",2022
44079690,"wood, non-coniferous and other than tropical wood, of birch (betula spp), other than planed, sanded or
end-jointed",2022
44079710,"wood, non-coniferous and other than tropical wood, of poplar and aspen (populus spp), planed, sanded or
end-jointed",2022
44079790,"wood, non-coniferous and other than tropical wood, of poplar and aspen (populus spp), other than planed,
sanded or end-jointed",2022
44079910,"wood, non-coniferous and other than tropical wood, other than n.e.c. sub heading 440797, planed,
sanded or end-jointed",2022
44079990,"wood, non-coniferous and other than tropical wood, other than n.e.c. sub heading 440797, other than
planed, sanded or end-jointed",2022
44081010,"wood, coniferous, cedar wood pencil slats, radiata pinewood of a kind used for blockboard manufacture",2022
44081030,"wood, coniferous, face veneer sheets, radiata pinewood of a kind used for blockboard manufacture",2022
44081090,"wood, coniferous, other than cedar wood pencil slats radiata pinewood used for blockboard manufacture,
other than face veneer sheets",2022
44083100,"dark red meranti, light red meranti and meranti bakau of tropical wood, sheets for veneering, plywood and
laminated wood",2022
44083910,"jelutong wood pencil slats, other than dark red meranti, light red meranti and meranti bakau",2022
44083920,"face veneer sheets of tropical wood, other than red meranti, light red meranti and meranti bakau",2022
44083990,"other than jelutong wood pencil slats and face veneer sheets, other than red meranti, light red meranti,
and meranti bakau",2022
44089010,"face veneer sheets, of non-coniferous and other than tropical wood",2022
44089090,"wood, other than in heading 4408, sheets for veneer/plywood, oth wood sawn, slice/peel, whether/not
plan, sand/end-join,thick=6mm",2022
44091000,"coniferous wood, cotinuously shaped along any of its edgee,ends/faces, non planed,sanded or end-
jointed",2022
44092100,"wood, non-coniferous of bamboo, cotinuously shaped along any of its edgee, ends/faces, whether or not
planed,sanded or end-jointed",2022
44092200,"wood,non-coniferous of tropical wood, cotinuously shaped along any of its edgee,ends/faces,whether or
not planed,sanded/end-jointed",2022
44092900,"wood, non-coniferous, other than in heading 4409, cotinuously shaped along any of its edgee, ends/faces,
whether or not planed, sanded or end-jointed",2022
44101100,"particle board of wood, whether or not agglomerated with resins or other organic binding substances",2022
44101200,"oriented strand board (osb) of wood, whether or not agglomerated with resins or other organic binding
substances",2022
44101900,"similar board (for example, waferboard) of wood, whether or not agglomerated with resins or other organic
binding substances",2022
44109000,"particle board, oriented strand board (osb) and similar board (for example, waferboard), of other ligneous materials, whether or not agglomerated with resins or other organic binding substances",2022
44111200,"medium density fibreboard (mdf), of a thickness not exceeding 5 mm, whether or not bonded with resins
or other organic substances",2022
44111300,"medium density fibreboard (mdf), of a thickness exceeding 5 mm but not exceeding 9 mm, whether or not
bonded with resins or other organic substances",2022
44111400,"medium density fibreboard (mdf), of a thickness exceeding 9 mm, whether or not bonded with resins or
other organic substances",2022
44119200,"ligneous materials other than fibreboard, of a density exceeding 0.8 g/cm3, whether or not bonded with
resins or other organic substances",2022
44119300,"ligneous materials other than fibreboard, of a density exceeding 0.5 g/cm3 but not exceeding 0.8 g/cm3,
whether or not bonded with resins or other organic substances",2022
44119400,"ligneous materials other than fibreboard, of a density not exceeding 0.5 g/cm3, whether or not bonded
with resins or other organic substances",2022
44121000,"plywood, veneered panels and similar laminated wood, of bamboo",2022
44123100,"plywood, consisting solely of sheets of wood (not bamboo), each ply = 6mm thickness, with at least one
outer ply of tropical wood",2022
44123300,"plywood,consisting solely of sheets of wood(not bamboo),each ply=6mm thickness,with at least one outer ply of non-coniferous wood of the species alder,ash,beech,birch,cherry,chestnut,elm,eucalyptus,hickory,horse chestnut,lime,maple,oak,plane
tree,poplar&aspen,robinia,tulipwood/walnut",2022
44123400,"plywood, consisting solely of sheets of wood (not bamboo), each ply = 6mm thickness, with at least one
outer ply of non-coniferous wood not specified under subheading 441233",2022
44123900,"plywood, consisting solely of sheets of wood (not bamboo), each ply = 6mm thickness, with both outer
plies of coniferous wood",2022
44124110,"laminated veneered lumber, with at least one outer ply of teak",2022
44124190,"laminated veneered lumber, with at least one outer ply of tropical wood other than teak",2022
44124200,"laminated veneered lumber, with at least one outer ply of non-coniferous wood",2022
44124900,"laminated veneered lumber, with both outer plies of coniferous wood",2022
44125100,"blockboard, laminboard, and battenboard, with at least one outer ply of tropical wood",2022
44125200,"blockboard, laminboard, and battenboard, with at least one outer ply of non-coniferous wood",2022
44125900,"blockboard, laminboard, and battenboard, with both outer plies of coniferous wood",2022
44129110,"other plywood, with at least one outer ply of teak",2022
44129190,"other plywood, with at least one outer ply of tropical wood other than teak",2022
44129200,"other plywood, with at least one outer ply of non-coniferous wood",2022
44129900,"other plywood, with both outer plies of coniferous wood",2022
44130000,"densified wood, in blocks, plates, strips or profile shapes.",2022
44141000,"wooden frames for paintings, photographs, mirrors or similar objects, of tropical wood",2022
44149000,"wooden frames for paintings, photographs, mirrors or similar objects, of other than tropical wood",2022
44151000,"cases, boxes, crates, drums and similar packings, cabledrums of wood",2022
44152000,"pallets, box pallets and other load boards, pallet collars of wood",2022
44160010,staves,2022
44160090,"casks, barrels, vats, tubs and other coopers’ products and parts thereof, of wood",2022
44170010,"boot or shoe lasts, of wood",2022
44170090,"tools, tool bodies, tool handles, broom or brush bodies and handles, of wood",2022
44181100,"windows, french-windows and their frames, of tropical wood",2022
44181900,"windows, french-windows and their frames, of other than tropical wood",2022
44182100,"doors and their frames and thresholds, of tropical wood",2022
44182900,"doors and their frames and thresholds, of other than tropical wood",2022
44183000,posts and beams other than products of subheadings 441881 to 441889,2022
44184000,shuttering for concrete constructional work,2022
44185000,shingles and shakes,2022
44187310,"assembled flooring panels, of bamboo or with at least the top layer (wear layer) of bamboo, for mosaic
flooring",2022
44187320,"assembled flooring panels, of bamboo or with at least the top layer (wear layer) of bamboo, other than
mosaic flooring, of multilayer of bamboo",2022
44187390,"assembled flooring panels, of bamboo or with at least the top layer (wear layer) of bamboo, other than
mosaic flooring, of other than multilayer of bamboo",2022
44187400,"assembled flooring panels, other than of bamboo or with at least the top layer (wear layer) of bamboo, for
mosaic flooring",2022
44187500,"assembled flooring panels, other than of bamboo or with at least the top layer (wear layer) of bamboo,
other than mosaic flooring, multilayer",2022
44187900,"assembled flooring panels, other than of bamboo or with at least the top layer (wear layer) of bamboo,
other than mosaic flooring, other than multilayer",2022
44188110,"engineered structural timber products, glue-laminated timber (glulam), in block shape",2022
44188190,"engineered structural timber products, glue-laminated timber, in other than block shape",2022
44188200,"engineered structural timber products, cross-laminated timber (clt or x-lam)",2022
44188300,"engineered structural timber products, i beams",2022
44188900,"engineered structural timber products, other than cross-laminated timber (clt or x-lam) and i beams",2022
44189100,"builders' joinery and carpentry of wood, other than hs 44181100-44188900, of bamboo",2022
44189200,"builders' joinery and carpentry of wood, other than hs 44181100-44188900, of cellular wood panels",2022
44189900,"builders' joinery and carpentry of wood, other than hs 44181100-44188900, other than of bamboo and
cellular wood panels",2022
44191100,"bread boards, chopping boards, and similar boards of bamboo",2022
44191200,chopsticks of bamboo,2022
44191900,"tableware and kitchenware, of bamboo, other than hs 44191100-44191200",2022
44192000,"tableware and kitchenware, of tropical wood",2022
44199000,"tableware and kitchenware, other than of bamboo and tropical wood",2022
44201100,"statuettes and other ornaments, of tropical wood",2022
44201900,"statuettes and other ornaments, other than of tropical wood",2022
44209010,wooden articles of furniture not falling in chapter 94,2022
44209020,"boxes and other small containers intended for and suitable for carrying in the pocket, in the handbag or on
the person of wood",2022
44209090,"wood marquetry and inlaid wood, caskets and cases for jewellery or cutlery, and similar articles, of wood",2022
44211000,clothes hangers of wood,2022
44212000,coffins of wood,2022
44219110,"spools, cops and bobbins, sewing thread reels and the like of bamboo",2022
44219120,match splints of bamboo,2022
44219130,"candy sticks, ice-cream sticks and ice-cream spoons of bamboo",2022
44219140,"fans and handscreens, frames and handles therefor, and parts thereof of bamboo",2022
44219150,prayer beads of bamboo,2022
44219160,toothpicks of bamboo,2022
44219170,"sticks of a kind used for making joss sticks, of bamboo",2022
44219190,"article of bamboo, other than hs 44219110 - hs 44219160",2022
44219910,"spools, cops and bobbins, sewing thread reels and the like of other than bamboo",2022
44219920,match splints of other than bamboo,2022
44219930,wooden pegs or pins for footwear of other than bamboo,2022
44219940,"candy sticks, icecream sticks and icecream spoons of other than bamboo",2022
44219970,"fans and handscreens, frames and handles therefor, and parts thereof of other than bamboo",2022
44219980,toothpicks of other than bamboo,2022
44219993,prayer beads of other than bamboo,2022
44219994,other beads of other than bamboo,2022
44219995,"sticks of a kind used for making joss sticks, of other than bamboo",2022
44219996,"barecore, of other than bamboo",2022
44219999,"article of wood, other than bamboo, articles other than hs 44219910 - hs 44219996",2022
45011000,"natural cork, raw or simply prepared",2022
45019000,"waste cork, crushed, granulated or ground cork",2022
45020000,"natural cork, debacked or roughly squared or rectangular blocks, plates, sheets or strip (include
sharpedged blanks for corks or stoppers)",2022
45031000,corks and stoppers of natural cork,2022
45039000,"articles of natural cork, other than corks and stoppers",2022
45041000,"blocks, plates, sheets and strip, tiles of any shape, solid cylinders (including discs), of agglomerated cork",2022
45049000,"articles of agglomerated cork other than blocks, plates, sheets and strip, tiles of any shape, solid
cylinders, including discs.",2022
46012100,"plaiting materials, plaits and similar products of plaiting materials, mats, matting and screens, of bambo",2022
46012200,"plaiting materials, plaits and similar products of plaiting materials, mats, matting and screens, of rattan",2022
46012900,"plaiting materials, plaits and similar products, mats, matting and screens, of vegetable materials other
than bamboo and rattan",2022
46019210,"plaits and similar products of plaiting materials, whether or not assembled into strips of bamboo",2022
46019220,"fans and handscreens, frames and handles therefor, and parts thereof of bamboo",2022
46019290,"plaiting materials, plaits and similar products of plaiting materials, of bamboo, other than hs 46019210 -
hs 46019220",2022
46019310,"plaits and similar products of plaiting materials, whether or not assembled into strips of rattan",2022
46019320,"fans and handscreens, frames and handles therefor, and parts thereof of rattan",2022
46019390,"plaiting materials, plaits and similar products of plaiting materials, of rattan, other than hs 46019310 - hs
46019320",2022
46019410,"plaits and similar products of plaiting materials, whether or not assembled into strips of vegetable
materials",2022
46019420,"fans and handscreens, frames and handles therefor, and parts thereof of vegetable materials",2022
46019490,"plaiting materials, plaits&similar products of plaiting materials,of vegetable materials, other than hs
46019410- 46019420",2022
46019910,"mats and matting of other than bamboo, rattan, and other vegetable materials",2022
46019920,"plaits and similar products of plaiting materials, whether or not assembled into strips",2022
46019930,"fans and handscreens, frames and handles therefor, and parts thereof of other than bamboo, rattan, and
other vegetable materials",2022
46019990,"plaiting materials, plaits and similar product of plaiting material, product of non-vegetable materials, other
than hs 46019910-46019930",2022
46021110,travelling bags and suitcases of bamboo,2022
46021120,envelopes for bottles of bamboo,2022
46021190,"basketwork, wickerwork and other articles, of bamboo, other than hs 46021110 - hs 46021120",2022
46021210,travelling bags and suitcases of rattan,2022
46021220,envelopes for bottles of rattan,2022
46021290,"basketwork, wickerwork and other articles, of rattan, other than hs 46021210 - hs 46021220",2022
46021910,travelling bags and suitcases of vegetable materials other than of bamboo and rattan,2022
46021920,envelopes for bottles of vegetable materials other than of bamboo and rattan,2022
46021990,"basketwork, wickerwork and other articles, of vegetable materials other than bamboo and rattan, other
than hs 46021910 - 46021920",2022
46029010,travelling bags and suitcases of other than vegetable materials,2022
46029020,envelopes for bottles of other than vegetable materials,2022
46029090,"basketwork, wickerwork and other articles, of other than vegetable materials, other than hs 46029010 - hs
46029020",2022
47010000,mechanical wood pulp,2022
47020010,"chemical wood pulp, dissolving grades, of coniferous",2022
47020020,"chemical wood pulp, dissolving grades, of non-coniferous",2022
47031100,"chemical wood pulp, soda or sulphate other than dissolving grades, unbleached, of coniferous wood",2022
47031900,"chemical wood pulp, soda or sulphate other than dissolving grades, unbleached, of non-coniferous wood",2022
47032100,"chemical wood pulp, soda or sulphate other than dissolving grades, semi-bleached or bleached, of
coniferous wood",2022
47032900,"chemical wood pulp, soda or sulphate other than dissolving grades, semi-bleached or bleached, of non-
coniferous wood",2022
47041100,"chemical wood pulp, sulphite other than dissolving grades, unbleached, of coniferous wood",2022
47041900,"chemical wood pulp, sulphite other than dissolving grades, unbleached, of non-coniferous wood",2022
47042100,"chemical wood pulp, sulphite other than dissolving grades, semi-bleached or bleached, of coniferous
wood",2022
47042900,"chemical wood pulp, sulphite other than dissolving grades, semi-bleached or bleached, of non-coniferous
wood",2022
47050000,wood pulp obtained by a combination of mechanical and chemical pulping processes,2022
47061000,"pulp, cotton linters pulp",2022
47062000,pulp of fibres derived from recovered (waste and scrap) paper or paperboard,2022
47063000,pulps of fibres derived from bamboo,2022
47069100,pulps of fibres derived from other fibrous cellulosic material obtained by mechanical processes,2022
47069200,pulps of fibres derived from other fibrous cellulosic material obtained by chemical processes,2022
47069310,"pulps of fibres derived from other fibrous cellulosic material obtained by a combination of mechanical and
chemical processes, abaca pulp",2022
47069390,"pulps of fibres derived from other fibrous cellulosic material obtained by a combination of mechanical and
chemical processes, other than abaca pulp",2022
47071000,recovered (waste and scrap) unbleached kraft paper or paperboard or corrugated paper or paperboard,2022
47072000,"recovered (waste and scrap) other paper or paperboard made mainly of bleached chemical pulp, not
coloured in the mass",2022
47073000,"paper or paperboard, waste and scrap, made mainly of mechanical pulp (e.g newspapers, journals &
similar printed matter)",2022
47079000,"paper or paperboard (waste and scrap), of paper or paperboard n.e.c. sub heading 470710 - 470730 and
of unsorted waste and scrap",2022
48010011,"newsprint, weighing not more than 55 g/m2, in rolls, of a width exceeding 28 cm but not exceeding 36 cm",2022
48010012,"newsprint, weighing not more than 55 g/m2, in rolls, other than hs 48010011",2022
48010013,"newsprint, weighing not more than 55g/m2, in sheets, square or rectangular, one side >28cm but <36cm
and other side >15cm in the unfolded state",2022
48010014,"newsprint, weighing not more than 55g/m2, in sheets, square or rectangular, one side >36 cm, and other
side >15 cm in the unfolded state",2022
48010021,"newsprint, weighing more than 55 g/m2, in rolls, of a width exceeding 28 cm but not exceeding 36 cm",2022
48010022,"newsprint, weighing more than 55 g/m2, in rolls, of a width not exceeding 28 cm but exceeding 36 cm",2022
48010023,"newsprint, weighing more than 55g/m2, in sheets, square or rectangular, one side >28cm but <36cm and
other side >15cm in the unfolded state",2022
48010024,"newsprint, weighing more than 55g/m2, in sheets, square or rectangular, one side >36 cm, and other side
>15 cm in the unfolded state",2022
48021000,hand-made paper and paperboard,2022
48022010,"uncoated paper and paperboard in roll of not more than 15 cm in width or in rectangular sheet of which no
side more than 36 cm in the unfolded state",2022
48022090,"uncoated paper and paperboard in rolls of more than 15 cm in width or in rectangular sheet of which no
side more than 36 cm in the unfolded state",2022
48024010,"wallpaper in rolls of not more than 15 cm width or rectangular (include square) sheets of which no side
more than 36 cm in the unfolded state",2022
48024090,"wallpaper in rolls of more than 15 cm width or rectangular (include square) sheets of which no side more
than 36 cm in the unfolded state",2022
48025411,"paperboard, carbonising base paper weighing less than 20g/m2, in rolls of not more than 15cm, in width or in rectangular sheet of which no side more than 36 cm, unfold state, weighing less than 40g/m2",2022
48025419,"paperboard, carbonising base paper weighing less than 20g/m2, in roll of not more than 15cm in width or rectangular sheet of which no side more than 36 cm, unfold state, weighing not more than 40g/m2",2022
48025421,"paperboard, o.t. carbonising base paper weighing < 20g/m2, in rolls of = 15cm, in width or rectangular
sheet of which no side > 36cm, unfold state, weighing < 40g/m2",2022
48025429,"paperboard, o.t. carbonising base paper weighing <20g/m2, in rolls of >15cm, in width or rectangular
sheet of which no side > 36cm, unfold state, weighing <40g/m2",2022
48025430,"paperboard, base paper of a kind used to manufacture aluminium coated paper",2022
48025440,"uncoated paper and paperboard, used for writing, printing and other graphic, in rolls of = 15cm, in width or
in rectangular sheet > 36cm, unfold state",2022
48025450,"uncoated paper and paperboard, multi-ply paper and paperboard",2022
48025490,"carbonishing base paper, other than hs 48025430 - hs 48025450",2022
48025521,"fancy paper and paperboard, weighing 40g/m2 or more but no more than 150g/m2, in rolls, of a width not
exceeding 15 cm",2022
48025529,"fancy paper and paperboard, weighing 40g/m2 or more but no more than 150g/m2, in rolls, of a width
more than 15 cm exceeding",2022
48025540,base paper of a kind used to manufacture aluminium coated paper,2022
48025550,base paper of a kind used to manufacture release paper,2022
48025561,"paper and paperboard of a kind used for writing, printing and other graphic purposes, of a width not
exceeding 15 cm",2022
48025569,"paper and paperboard of a kind used for writing, printing and other graphic purposes, of a width exceeding
15 cm",2022
48025570,"paper and paperboard, multi-ply paper",2022
48025590,"paper and paperboard, other than multi-ply paper",2022
48025621,"fancy paper and paperboard, weighing 40 g/m2 or more but not more than 150 g/m2, in rectangular
(including square) sheets of which no side exceeds 36 cm in the unfolded state",2022
48025629,"fancy paper and paperboard, weighing 40 g/m2 or more but not more than 150 g/m2, in rectangular (including square) sheets of which at least one side exceeds 36 cm in the unfolded state",2022
48025641,"paper and paperboard of a kind used for writing, printing and other graphic purposes, width <36cm in
rectangular sheet, unfolded state",2022
48025649,"paper and paperboard of a kind used for writing, printing and other graphic purpose,width =36cm in
rectangular sheet, unfolded state",2022
48025650,"paper and paperboard, used for writing, printing and other graphic purposes, 40-150 g/m2, 1 side <
435mm & other side < 297mm, multy-ply paper",2022
48025690,"paper and paperboard, used for writing, printing and other graphic purposes, 40-150 g/m2, 1 side
<435mm and other side <297mm, other than multy-ply paper",2022
48025721,"paper and paperboard, used for writing, printing and other graphic purposes, with no side > 36cm,
unfolded state, weight 40-150 g/m2",2022
48025729,"paper and paperboard, used for writing, printing and other graphic purposes, with no side =36cm,
unfolded state, weight 40-150 g/m2",2022
48025730,"paper and paperboard, multi-ply paper, unfolded state, weighing 40 g/m2-150 g/m2",2022
48025790,"paper and paperboard, other than multi-ply paper, unfolded state, weighing 40 g/m2-150 g/m2",2022
48025821,"fancy paper and paperboard, in rolls of width = 15 cm in rectangular sheet with one side = 36cm and other
side = 15 cm, weighing =150 g/m2, unfolded state",2022
48025829,"fancy paper and paperboard, in rolls of width > 15 cm in rectangular sheet with one side = 36cm and other
side = 15 cm, weighing =150 g/m2, unfolded state",2022
48025831,"paper and paperboard, for writing, printing and other graph purpose, in rolls of width > 15 cm in
rectangular shape,with no side > 36cm, unfolded state, weighing =150 g/m2",2022
48025839,"paper and paperboard, for writing, printing and other graph purpose, in rolls of width = 15 cm in
rectangular shape, with no side > 36cm, unfolded state, weighing =150 g/m2",2022
48025891,"paper and paperboard, weighning 150g/m2 - 225 g/m2, unfolded state, other than hs 48025821 - hs
48025840",2022
48025899,"paper and paperboard, weighning < 150g/m2, unfolded state, other than hs 48025821 - hs 48025840",2022
48026131,"fancy paper and paperboard, of which more than 10 % by weight of the total fibre content, in rolls of width
= 15cm",2022
48026139,"fancy paper and paperboard, of which more than 10 % by weight of the total fibre content, in rolls of width
> 15cm",2022
48026141,"base paper of a kind used to manufacture aluminium coated paper, weighing 150g/m2 - 225g/m2, in roll",2022
48026149,"base paper of a kind used to manufacture aluminium coated paper, weighing < 150g/m2 or > 225g/m2, in
roll",2022
48026151,"paper and paperboard of which more than 10 % by weight of the total fibre content, of a kind used for
writing, printing and other graphic purposes, of width = 15 cm, in roll",2022
48026159,"paper and paperboard of which more than 10 % by weight of the total fibre content, of a kind used for
writing, printing and other graphic purposes, of width > 15 cm, in roll",2022
48026160,"paper and paperboard of which more than 10 % by weight of the total fibre content, multi-ply paper, in roll",2022
48026191,"paper and paperboard, other than multi-ply paper, weighing 150 g/m2 - 225 g/m2, in roll",2022
48026199,"paper and paperboard, other than multi-ply paper, weighing < 150 g/m2 or weighing > 225 g/m2, in roll",2022
48026211,"fancy paper and paperboard in rectangular (including square) sheets with one side = 36cm and the other
side = 15 cm in unfolded state, weighing 150 g/m2 - 225 g/m2, in sheet",2022
48026219,"fancy paper and paperboard in rectangular (including square) sheets with one side = 36cm and the other
side = 15 cm in unfolded state, weighing < 150 g/m2 or > 225 g/m2, in sheet",2022
48026221,"fancy paper and paperboard, other than rectangular sheets with one side = 36cm and the other side = 15
cm in unfolded state, weighing 150 g/m2 - 225 g/m2, in sheet",2022
48026229,"fancy paper and paperboard other than rectangular (including square) sheets with one side = 36cm and the other side = 15 cm in unfolded state, weighing < 150 g/m2 or > 225 g/m2, in sheet",2022
48026231,"paper and paperboard, of a kind used for writing, printing and other graphic purposes, in rectangular
(including square) sheets of which no side exceeds 36 cm in the unfolded state",2022
48026239,"paper and paperboard, of a kind used for writing, printing and other graphic purposes, in rectangular (including square) sheets of which at least one side exceeds 36 cm in the unfolded state",2022
48026291,"fancy paper and paperboard, other than multi-ply paper, unfolded state, in sheets of which one side =
435mm and other side = 297mm, weight 150-225 g/m2",2022
48026299,"fancy paper and paperboard, other than multi-ply paper, unfolded state, in sheets of which one side
=435mm and other side =297mm, weight less than 150g/m2 or more than 225g/m2",2022
48026911,"paper and paperboard used for writing, printing and other graphic purposes, in rectangular sheets of which
side 36cm or less, unfolded state",2022
48026919,"paper and paperboard used for writing, printing and other graphic purposes, in rectangular sheets of which
side more than 36cm, unfolded state",2022
48026991,"uncoated paper&paperboard,not for writing,printing/oth graphic purpose&non perforated punch- card&punch tape paper,oth than paper of head 4801/4803,oth than hs 48021000-48026919,150 g/m2",2022
48026999,"uncoated paper&paperboard,not for writing,printing/oth graphic purpose&non perforated punch-
card&punch tape paper,oth than paper of head 4801/4803,oth than hs 48021000- 48026919,weigh=150g/m2 &=225g/m2",2022
48030030,"toilet or facial tissue stock, towel or napkin stock and similar paper, of cellulose wadding or of webs of
cellulose fibres",2022
48030090,"toilet or facial tissue stock, towel or napkin stock and similar paper, of other than cellulose wedding/webs
of cellulose fibres",2022
48041100,"kraftliner, unbleached",2022
48041900,"kraftliner, bleached",2022
48042110,"sack kraft paper, unbleached, of a kind used for making cement bags",2022
48042190,"sack kraft paper, unbleached, of other than kind used for making cement bags",2022
48042910,"sack kraft paper, bleached, of a kind used for making cement bags",2022
48042990,"sack kraft paper, bleached, of other than kind used for making cement bags",2022
48043110,"kraft paper and paperboard weighing 150 g/m2 or less, unbleached, electrical grade insulating kraft paper",2022
48043130,"kraft paper and paperboard weighing 150 g/m2 or less, unbleached, wet strength of 40 g-60 g, used in
manufacture of plywood adhesive tape",2022
48043140,"kraft paper and paperboard weighing 150 g/m2 or less, unbleached, sandpaper base paper",2022
48043150,"kraft paper and paperboard weighing 150 g/m2 or less, unbleached, used for making cement bags",2022
48043190,"kraft paper and paperboard weighing 150 g/m2 or less, unbleached, other than hs 48043110 - hs
48043150",2022
48043910,"kraft paper and paperboard weighing 150 g/m2 or less, bleached, wet strength of 40 g-60 g, used in
manufacture of plywood adhesive tape",2022
48043920,"kraft paper and paperboard weighing 150 g/m2 or less, bleached, used for making food packaging",2022
48043990,"kraft paper and paperboard weighing 150 g/m2 or less, bleached, other than hs 48043910 and hs
48043920",2022
48044110,"kraft paper and paperboard weighing 150 g/m2 - 225 g/m2, unbleached, electrical grade insulating kraft
paper",2022
48044190,"kraft paper and paperboard weighing 150 g/m2 - 225 g/m2, unbleached, other than electrical grade
insulating kraft paper",2022
48044210,"paper and paperboard used for making food package, bleached uniformly > 95% by total of fibre content of
wood fibre chemically",2022
48044290,"paper and paperboard not used for making food package, bleached uniformly > 95% by total of fibre
content of wood fibre chemically",2022
48044910,"paper and paperboard a kind used for making food packaging, bleached uniformly throughout the mass
and not less than 95% by weight",2022
48044990,"paper and paperboard a kind not used for making food packaging, bleached uniformly throughout the
mass and not less than 95% by weight",2022
48045110,"kraft paper and paperboard weighing 225 g/m2 or more, unbleached, electrical grade insulating kraft
paper",2022
48045120,"kraft paper and paperboard weighing 225 g/m2 or more, unbleached, pressboard weighing 600 g/m2 or
more insulating kraft paper",2022
48045130,"kraft paper and paperboard weighing 225 g/m2 or more, unbleached, wet strength of 40g to 60g,kind used
in the manufac of ply adhesive tape",2022
48045190,"kraft paper and paperboard weighing 225 g/m2 or more, unbleached, other than hs 48045110 - 48045130",2022
48045210,"paper & paperboard a kind used for making food packaging, bleached uniformly throughout the mass and
>95% by weight",2022
48045290,"paper & paperboard a kind not used for making food packaging, bleached uniformly throughout the mass
and >95% by weight",2022
48045910,"kraft paper and paperboard, uncoated, for making food packaging, weight 225g/m2 or more, other than in
subheading 480451 & 480452",2022
48045990,"kraft paper & paperboard, uncoated, not for making food packaging, weight 225g/m2 or more, other than
in subheading 480451 & 480452",2022
48051100,semichemical fluting paper,2022
48051200,straw fluting paper,2022
48051910,"fluting paper other than semichemical and straw, weighing more than 150 g/m2 but less than 225 g/m2",2022
48051990,"fluting paper other than semichemical and straw, weighing less than 150 g/m2 or more than 225 g/m2",2022
48052400,"testliner (recycled liner board), weighing 150 g/m2 or less",2022
48052510,"testliner (recycled liner board), weighing more than 150 g/m2 but less than 225 g/m2",2022
48052590,"testliner (recycled liner board), weighing equal or more than 225 g/m2",2022
48053010,"sulphite wrapping paper, coloured paper of a kind used for wrapping wooden match box",2022
48053090,"sulphite wrapping paper, other than coloured paper of a kind used for wrapping wooden match box",2022
48054000,filter paper and paperboard,2022
48055000,felt paper and paperboard,2022
48059110,"paper used as interleaf material for the packing of flat glass products, resin content by weight 0.6 % or
less, weighing 150 g/m2 or less",2022
48059120,"paper of a kind used to manufacture joss paper, weighing 150 g/m2 or less",2022
48059190,"paper other than for packing of flat glass products, resin content by weight of 0.6% or less and
manufacture joss paper, weighing 150 g/m2 or less",2022
48059210,"multiply paper and paperboard, uncoated paper and paperboard, in rolls or sheets, weighing more than
150 g/m2 but less than 225 g/m2",2022
48059290,"uncoated paper and paperboard, in rolls or sheets,vweighing more than 150 g/m2 nut less than 225 g/m2,
other than multiply paper and paperboard",2022
48059310,"multiply paper and paperboard, uncoated paper and paperboard, in rolls or sheets, weighing 225 g/m2 or
more",2022
48059320,"blotting paper, uncoated paper and paperboard, in rolls or sheets, weighing 225 g/m2 or more",2022
48059390,"uncoated paper and paperboard, in rolls or sheets, weighing 225 g/m2 or more, other than multiply paper
and paperboard and blotting paper",2022
48061000,vegetable parchment,2022
48062000,greaseproof papers,2022
48063000,tracing papers,2022
48064000,glassine and other glazed transparent or translucent papers,2022
48070000,"composite paper and paperboard, not surface-coated or impregnated, whether or not internally
reinforced, in rolls or sheets",2022
48081000,"corrugated paper and paperboard, whether or not perforated",2022
48084000,"kraft paper, creped or crinkled, whether or not embossed or perforated",2022
48089020,"paper and paperboard, creped or crinkled paper",2022
48089030,"paper and paperboard, embossed paper",2022
48089090,"paper and paperboard, other than hs code 48089020 - 48089030",2022
48092000,self-copy paper,2022
48099010,carbon paper and similar copying papers,2022
48099090,paper and paperboard other than carbon paper and similar copying papers,2022
48101310,"paper and paperboard, printed of a kind used for self-recording apparatus, of a width of 150 mm or less, in
rolls",2022
